Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03
14.433333	56985	69852	55579	45633	44192	44940	50728	48392	48245	51905	52187	49916	35297	35946	34832	37932	37340	39035	36164	38169	31836	33446	34604	33255	32552	34667	35017	27082	25654	27213	39004	41313	41391	41172	48070	31029	22641	37297	38156	37477	32951	36380	27489	27892	27384	56892	56441	44085	36610	36084	37264	37268	36792	36909	36805	35632	38721	27162	26686	26220	33219	28350	37497
14.450000	56760	69573	55172	45238	44573	44733	51093	48665	48550	51799	52103	49520	34836	35926	35260	37425	37355	38771	36182	38021	32203	33254	34758	33183	32620	34706	34447	26921	25452	26900	39219	41121	40991	40937	47581	31251	22927	37529	38412	37207	32632	35919	27273	27705	27597	55838	56116	43810	36720	35984	36864	36703	36334	36988	36578	35214	38623	26908	27012	26184	33212	28508	37500
14.466667	56860	69787	55948	45546	44440	44212	50685	48604	48527	51841	51631	49460	35072	35761	34912	37669	37288	38599	36833	37976	31859	33151	34892	33500	33023	34391	34589	27071	25319	27148	38843	41267	41001	41060	47632	31096	22640	37266	38620	37204	32876	35554	27458	27972	27160	56496	55545	43788	36832	36281	37275	36636	36252	36652	36659	35542	38050	27118	27635	26242	33046	27854	37786
14.483333	56981	70064	56296	45227	44364	44453	50162	48647	48161	52141	52722	49626	35060	35724	34584	37418	37800	39048	36613	37832	31707	33458	34808	33241	33147	34420	34569	27281	25643	27187	38749	41216	40639	41746	47845	30490	23079	37395	38662	37090	33065	35852	27708	27489	27724	56360	56970	44007	36919	36340	37106	36551	36212	36891	36933	35693	38740	26893	27204	26498	33037	27880	37612
14.500000	56318	69941	55686	45312	44324	44779	50502	48340	48162	52535	52189	49103	34911	35726	34668	37757	37568	38647	36562	37840	31784	33175	34972	33624	33040	34523	34988	27272	25044	26982	38561	41274	41485	41713	47100	30989	22930	37020	38347	37204	32957	36365	27295	27609	27293	56447	56081	43860	36526	36434	37051	36589	36816	36220	36765	35109	38672	26979	26932	26299	32784	28216	36864
14.516667	56601	70860	55676	44468	44771	43876	50303	48243	48092	52088	52248	49318	35230	35444	34828	37522	37494	38600	36700	38002	32356	32892	35332	32988	33336	34394	34816	26836	25496	27432	39277	40970	40928	41712	47496	30935	22712	37246	38476	37466	32748	36132	27690	27535	27169	56305	56365	43584	36300	36186	37344	36845	36000	36528	36813	35488	38511	26997	26947	26030	33248	28185	37352
14.533333	56321	70210	55660	45312	45005	44664	50799	49096	48258	52396	52388	49680	35276	35452	34688	37283	37092	38453	36981	37744	32016	33340	34121	33042	33321	34968	34844	27376	25287	27037	39134	41172	41448	41054	47234	31121	22575	37345	38331	37292	32544	36288	27441	27648	27783	56660	56553	43816	36879	36352	36926	36572	36260	36842	36844	35409	38301	27222	26885	26672	33114	28060	37473
14.550000	56668	71183	54876	45333	44306	43940	50203	48727	48256	52124	51989	49560	35553	35915	34946	37317	37452	38472	36897	37685	31888	33340	34424	33110	32756	34038	34508	27264	25168	26998	39147	41141	40933	41429	47648	31075	22753	37295	38512	37421	32712	36541	27320	27710	27665	56728	56236	43898	36376	37076	36635	36981	36464	36672	36835	35145	38397	26736	26758	26125	33347	27696	36991
14.566667	56604	70380	55788	45324	44460	44138	50148	48235	48298	52215	52056	49288	35205	35648	34602	37388	37044	38356	36272	38003	32035	33354	34236	33087	32760	34256	34800	27544	25521	26900	38956	41564	41119	41710	46975	30538	22897	37220	38117	37847	32613	36537	27175	27212	27392	56011	56284	44068	36866	36012	37475	36304	36663	36996	36563	35142	38692	26859	26807	26369	33207	28196	37608
14.583333	56631	69820	55092	45219	44370	44340	50247	48277	48292	52740	52805	49507	35204	35469	34678	38275	37455	38798	36743	37717	32200	33188	34372	33691	32637	34131	34514	26863	25139	27229	39065	41277	40887	41459	47502	30400	22944	37613	38427	37952	32567	36362	27316	27755	27176	56972	56530	44391	36811	35772	37147	36892	36088	36367	36790	35492	38702	27220	26730	26266	33276	27772	37355
14.600000	56521	69804	56192	45315	44456	44353	50073	48890	49096	52888	52396	49241	34825	35598	34921	37609	37403	38106	36777	38278	31947	33058	34637	33200	32789	34714	34814	27273	25306	27444	38862	40414	41097	41403	47252	31114	22771	37277	38513	37455	32928	36119	27679	27458	27516	55576	55886	43779	37178	36371	37193	37092	36048	36850	36710	35557	39548	27334	26590	26092	32949	28017	37354
14.616667	56658	70096	55660	44926	43967	44487	50102	48550	48466	52064	52321	49820	35440	35192	34963	37477	37592	38841	36956	38620	31802	32983	34396	32969	33136	34473	34752	26824	25039	27262	39199	41236	41046	41529	47729	30644	22790	37460	37951	37330	32718	36110	27348	27673	27492	56815	56200	43783	36705	35924	37292	36674	36540	37089	36649	35516	38824	26694	27200	26026	32925	27785	37880
14.633333	56594	70804	55946	45154	44337	44515	50200	48356	47956	51912	51871	49491	35387	35604	35265	37748	37152	38320	36770	37956	31835	33053	34459	33128	32897	34492	34760	27325	25490	27464	39680	40950	41005	41814	47737	30650	22544	37406	38620	37330	32666	36007	27653	27781	27407	55827	56184	44051	36604	36591	36816	36564	35932	36945	36695	35552	38751	26852	26950	26172	33428	27994	37455
14.650000	56793	70979	54977	45024	44373	44224	50608	48643	47986	53087	52180	49092	35076	36440	34767	37718	37396	38977	36590	38111	31940	33115	34598	33067	32944	34843	34842	27162	25360	27351	39083	41014	41320	41112	47209	30704	23044	37171	38588	37837	32944	36345	27685	27371	27508	56178	56571	43843	37116	36178	37234	36528	35814	36925	37339	35571	38928	27158	27136	26062	33084	27948	37474
14.666667	56617	70834	55936	45516	44292	44180	50440	48633	47642	52101	51792	49328	34789	35516	34756	37678	37387	38704	36575	37901	32160	33229	34371	33418	33087	34420	35051	27240	25350	27196	39247	40876	40740	41368	47775	30821	22338	37238	38120	37486	32630	35793	27416	27532	27800	56173	56784	44196	36806	36336	37194	37237	35871	36832	36520	35126	38816	27186	27072	26379	33371	27821	37852
14.683333	56200	70182	56260	45180	44460	44216	50608	48475	48606	52390	52166	49186	35131	36090	34990	37227	37359	38588	36868	37769	32329	33254	34412	33304	32656	34309	34328	27180	25771	27208	38993	41494	41005	41121	47652	30274	22554	37338	38571	37450	32707	36420	27219	27667	27697	56217	55757	44113	36940	36449	37052	37159	36125	37057	36743	35369	38959	27079	26668	25860	33453	27955	37351
14.700000	56233	70561	55448	45552	44032	44196	50021	48242	48176	52854	51944	49832	35190	35524	34720	37272	36944	39074	36596	37479	32066	33095	34738	33016	33029	34556	34533	27085	25420	27332	38833	41032	41560	41489	47111	31165	23170	37448	38774	37648	32560	36409	27685	27573	27536	55818	56500	43738	36835	36012	37428	36916	35849	36945	36773	35556	38260	27091	27155	26072	33258	28248	37743
14.716667	56229	70506	55216	45283	45140	44152	49760	48569	47967	52449	52888	49399	35308	35689	34954	37729	36940	38232	36463	37956	31827	33058	34620	32825	32840	34124	34724	27366	25132	27423	39324	41393	41513	41200	47468	30701	22732	37449	38528	37682	32857	36492	27360	27460	27383	56045	56073	43655	36938	36628	37134	36764	36021	36806	37575	35733	38615	27184	27084	26255	33211	28355	37467
14.733333	57352	70320	55534	45495	44272	44382	50837	48276	48427	52357	51874	48688	34614	35544	35053	37537	37357	38408	36263	37908	32852	33252	34186	33352	32952	34383	35044	27781	25371	27184	39373	41299	41016	41142	48176	30431	23052	37500	37779	37126	32824	36158	27570	27496	27608	55913	56534	43901	36867	36443	37036	36956	35867	36981	36373	35142	38862	27103	26971	25785	33041	28216	37487
14.750000	56910	70464	54711	45478	44658	44628	50468	48574	48049	53208	51088	49062	35228	35492	34724	37606	37352	39079	36727	38300	32380	33212	34458	33640	33173	34611	35075	26903	25213	27283	38965	41047	41080	41573	47936	31044	23004	37650	39008	37456	32893	36266	27496	27520	27628	56948	56056	43982	36405	36214	37488	36681	36148	36688	36895	35372	38625	27128	27268	26099	33233	27939	37659
14.766667	56871	70690	55663	45325	44212	44086	50327	48243	48061	52879	52165	49800	35277	35478	34708	37558	37680	38662	36918	37608	31928	33414	34415	33634	32995	34776	34964	27466	25196	27420	38879	41063	41321	41494	47712	31187	23008	37492	38048	36802	33084	36296	27428	27464	27693	56394	56792	44464	36396	36205	37136	36611	36321	36847	37232	35593	38872	26963	26736	26545	33068	27713	37756
14.783333	56340	70633	55886	45532	44759	43991	51172	48656	48010	52358	52635	49351	34878	35239	34773	37402	37741	38972	36728	37952	31948	32662	34588	33559	33015	34682	35120	26968	24825	27244	39011	41336	41238	41060	47487	30701	23067	37589	38296	37461	32743	35773	27024	27414	27417	57007	56611	44306	36601	36472	37468	36479	36068	36842	36610	35565	38515	26844	26886	26134	32976	27996	36687
14.800000	56616	70879	55637	45012	44396	43960	50472	48082	48017	52430	52007	49244	35331	35780	34786	37414	36957	38432	36867	37681	32044	32857	34520	33278	32828	34287	34684	27204	25390	27224	38817	40715	41084	41597	47704	30816	22973	37102	38138	37220	32854	35827	27372	27732	27416	56512	56508	43535	36701	36244	37422	36455	36177	37225	37103	35204	38713	27005	26906	26525	33348	27916	37539
14.816667	56741	70760	55325	45444	44144	44233	50430	48372	47766	52122	51385	49357	34966	35296	34648	37424	36955	38620	36366	37613	31886	33065	34482	33686	32785	34732	34763	26992	25456	27523	39162	41188	40824	41011	48187	30932	22594	37333	38735	37686	33149	36253	27263	27475	27416	56466	56313	44220	36597	36306	37447	36990	36717	36891	36766	35613	38886	26866	26752	26226	33048	28046	37098
14.833333	56722	71595	55434	45045	44000	43987	50165	48802	47982	52955	51928	48952	35288	35404	34985	37184	37469	38649	36528	38096	31987	33236	34605	33411	32879	34644	34746	27076	24685	27105	38554	41456	41168	41190	47435	30666	23044	37535	38084	37073	32500	36128	27288	27514	27766	56392	56453	44142	36386	36337	37168	36849	36248	36707	36582	35262	38530	26720	26876	26109	33551	28298	37885
14.850000	56636	70110	55454	45056	44148	44182	50579	48412	48472	52779	52603	49463	35332	35732	34949	37247	37632	38630	36894	38004	31758	32736	34006	33210	33307	35018	34800	26902	25261	27428	39438	40903	41300	41503	47041	30904	23007	37566	38282	37158	32416	35942	27454	27516	27734	56825	55934	43940	36836	36085	37337	36445	36451	36471	36684	35500	38656	26768	26648	26280	33172	27999	37380
14.866667	55915	70756	55948	45359	44141	44423	50193	48720	48053	52052	52469	49284	35517	35632	35024	37248	37914	38843	36892	37908	32164	32787	34112	32824	32820	34297	34687	26925	25122	27585	39252	40630	40992	41009	47348	30820	22959	37552	38320	37524	32792	36068	27384	27305	27352	56180	56532	43696	36605	36316	37185	36666	36116	36988	36708	35586	38320	27147	27053	26105	33013	28237	37227
14.883333	56665	71527	55912	45417	44435	44485	50256	48596	48339	52124	52128	49421	35221	35736	34568	37556	37151	38840	36905	37877	31981	33249	34266	33216	33125	34532	34763	27441	25444	27344	38540	41160	41337	41866	47288	30884	22836	37464	37904	37268	32384	36028	27434	27541	27564	56224	56189	43947	36440	36550	37032	36740	36275	37009	36481	35598	38609	26960	26959	26266	33187	28083	37287
14.900000	56763	70944	56390	45430	44585	44224	50392	48276	48417	52300	52472	49425	35019	35661	34355	37092	37614	39032	36202	37964	31857	33028	34261	33028	32800	34547	34783	27041	25228	27255	38853	41069	41281	41487	47778	31100	22707	37532	38855	37452	32878	36265	27551	27214	27834	56983	56270	44164	36696	36088	37120	36784	36064	36756	37015	35870	38740	27180	26786	26440	32866	28268	37253
14.916667	56533	70568	55973	45655	44504	44796	49998	48848	48357	52189	52632	49644	35409	36001	34688	37713	37285	38867	37227	37896	31956	32890	34640	32896	33327	34117	34836	27152	25412	27455	38800	41539	41425	41352	47142	31046	22562	37512	38340	36889	33032	36101	27372	27776	27408	56360	56251	43165	36853	35714	37269	36945	36288	36801	36948	35614	38363	26921	26512	26056	33391	27828	37631
14.933333	56648	71460	55911	45212	44740	44129	49935	48332	48424	51831	52560	49549	35220	35623	35011	37655	37196	38750	36896	37870	31989	33156	34280	33333	32864	34925	35111	27175	25494	27239	38657	41079	40965	41220	47120	30617	23047	37616	38713	36961	32747	36487	27174	27641	27545	56556	56601	44205	36622	36592	37256	36717	36269	37240	37010	35352	37932	27113	26954	26214	32959	28279	37748
14.950000	56448	70890	55985	44941	44190	44325	50426	48643	48174	52616	52398	49622	34960	35705	34692	37364	37103	38674	36496	37871	31885	32919	34311	33056	32904	33988	34945	27016	25360	27195	38950	41034	40990	41204	47406	31078	22994	37618	38367	37579	32472	35430	26835	27083	27552	56570	56481	43824	36583	36250	37146	36912	36131	37091	36939	35156	38668	26929	26852	26236	33255	28082	37332
14.966667	55892	72436	55447	45287	43969	43854	50284	48540	47877	52291	52497	49459	35091	35646	34370	37408	37496	38872	36783	37780	31512	32715	34162	33243	33159	34512	35084	26900	25500	27260	38939	41208	41060	41106	47632	31074	22847	37508	38335	37423	32942	35991	27294	27600	27745	55798	57048	43716	36497	36116	37282	36896	36224	36550	36846	35237	38319	27117	26754	26112	32886	27959	37519
14.983333	56438	71090	55834	45452	44652	44696	50442	48380	48004	52249	52637	50123	35145	35670	34737	37406	37374	38830	36684	37885	31940	33071	35030	33475	33472	34578	35119	27017	25301	26984	38764	41444	40751	41554	47854	30484	22728	37796	38096	36868	32893	35560	27455	27551	27464	56744	56758	43477	36612	36270	37080	36711	36368	37081	36995	35124	38844	27224	26874	25865	33055	28196	37340
15.000000	56088	71863	55049	44967	44109	44412	50650	48923	48212	52310	52022	49588	35510	35528	34839	37577	37458	38796	36600	38160	32163	33168	34184	33443	32900	34954	35130	26953	25232	27252	39314	41224	41396	41206	47624	30926	22908	36974	37878	37366	32780	36158	27444	27515	27496	56217	56502	44135	36328	36466	37057	36816	36092	36844	36736	35148	38414	26635	26896	26575	33276	28012	37340
15.016667	56263	71503	55640	45783	43983	44494	50145	48933	48223	51928	52540	49328	35092	36282	35052	37253	37268	38606	36944	37962	31802	33190	34764	33505	33627	34827	34964	26787	25047	27320	38939	41280	41210	41262	47756	30988	22855	37404	38116	37241	32604	35925	27296	27730	27532	56281	56588	44061	36485	36492	37504	36798	36281	36951	37259	35500	38416	27020	26919	26500	33293	27659	37486
15.033333	56830	71989	55569	45174	44508	43905	50397	48798	48634	51984	52416	49742	35376	35084	35084	37402	37484	38668	36748	37924	31895	32828	34448	33297	32920	34272	34679	26814	24964	27507	39192	40700	40976	41079	47628	30945	22788	37103	38080	37076	32694	36068	27072	27383	27784	55753	57135	43805	36600	36165	37880	36612	36336	37075	36972	35535	38565	27215	26544	26344	33353	28051	37431
15.050000	56310	71623	55173	46069	44860	44247	50711	48241	47928	52368	52728	49399	35718	35504	34756	37398	37365	38497	36404	37784	32154	32853	34191	33099	32891	34693	34888	26930	25423	27061	39513	41039	41398	41252	48160	30772	22782	37119	38012	37201	33015	36002	27742	27519	27748	55516	56272	44498	36520	36213	37236	36950	35993	37140	36196	34982	38516	27072	26546	26085	33131	28425	37460
15.066667	56708	71999	55172	45251	44162	44428	50308	48344	48117	52224	52211	50087	35537	35546	34469	37210	37308	38689	36499	37408	31936	32759	34326	33383	33216	34650	35003	27048	25429	27188	38838	41090	41115	41104	48179	30747	22996	37684	38252	37081	32488	36409	27466	27681	27560	55582	56881	43869	36740	36456	37388	36683	36316	36816	36909	35324	38789	26688	26700	26297	33311	27926	37375
15.083333	56194	71629	55421	45308	44205	45009	50457	48357	48579	52472	52756	49571	35157	35679	34824	37692	37324	39010	36716	37912	31753	33263	34781	33154	32677	34270	34909	27253	25252	27041	38884	41305	41496	41115	48298	30824	23227	37002	38092	37337	32609	36182	27330	27453	27731	56056	56427	43492	36619	36037	37144	36221	36368	36713	36440	35466	38978	26752	26399	26394	32851	28139	37319
15.100000	56064	72195	55579	45296	44309	44963	50621	48589	48725	52203	52578	49924	35191	35754	34876	38032	37110	39063	36492	37730	31612	33426	34428	33168	32644	34311	34773	27076	25174	27081	38756	41044	41223	41363	47521	31030	22932	37412	38000	36908	32708	36345	27377	27237	27740	54619	56086	43905	36435	36323	37017	37080	36104	36701	36700	35327	38494	26799	26842	25956	33008	28143	37616
15.116667	56528	71268	55449	45320	44138	44213	50873	48244	48174	52348	52561	49778	35120	35609	35130	37521	37510	38952	36400	37495	32037	32990	34521	33713	33013	34732	34633	26943	25386	27083	38876	41596	41708	41067	47479	30918	22782	37073	38130	37527	32392	36652	27403	27256	27251	54009	56915	43742	36636	36628	37340	37178	35772	36500	36893	35254	38872	27209	26744	26382	32850	28072	37613
15.133333	56364	72248	55805	45452	44465	44579	50226	48568	49066	52731	52252	49188	35226	35491	34372	37452	37268	39126	36514	38076	31673	32664	34968	33291	33033	34510	34808	27078	25132	27183	39464	41164	40832	41410	47886	30881	22829	37045	38168	37050	32531	36315	27590	27619	27890	52611	56792	44009	36344	35958	37093	37080	35792	37001	36936	35098	38783	27180	26678	26173	33128	27718	37612
15.150000	56810	71279	55444	45312	44355	44166	50472	48311	48460	52526	53025	49527	34910	35111	34608	37485	37284	38777	36984	38104	32064	32709	34274	33132	33020	34568	35117	27074	25076	27254	39173	41106	41459	41611	47629	30707	23188	36648	38596	37487	32613	35947	27286	27425	27553	52817	56857	43763	37071	35770	37036	36880	35949	36763	37131	35572	38821	27012	26619	26294	32939	28302	37450
15.166667	56680	71698	55641	45328	44552	44593	50030	49063	48463	52134	52024	49766	35102	35502	34971	37670	37229	39050	37195	37820	31884	32544	34235	33072	32920	34672	34804	27023	25284	27285	39120	40890	40923	41623	47689	30932	22943	36910	38741	37410	32900	35696	27530	27496	27388	52142	56763	43889	37068	35959	37512	36686	36635	36847	36480	35732	38617	26784	26641	26106	33272	28024	37538
