Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	C02	C03	C04	C05	C06	C07	C08	C09	C10	D02	D03	D04	D05	D06	D07	D08	D09	D10	E02	E03	E04	E05	E06	E07	E08	E09	E10	F02	F03	F04	F05	F06	F07	F08	F09	F10	G02	G03	G04	G05	G06	G07	G08	G09	G10
11.845000	99239	95223	86464	93846	104226	107445	94739	89347	107268	90061	86555	102884	106420	109303	121571	111050	103232	115194	81385	85738	113908	72478	71943	69313	69640	71255	79180	35603	35830	35810	35187	33908	34564	38486	38435	37798	39188	36829	36989	125687	116616	121923	40561	40826	39882	41005	39314	37669	104959	105356	101579	97877	98238	96013
11.857778	98881	96624	87950	93725	104489	105696	94005	90996	105920	88395	86731	101879	105888	108600	121575	109940	103713	116791	81053	85714	113453	73503	72173	68157	69469	70363	79503	36025	36000	34850	34924	33456	34680	38810	39242	37695	40714	35900	37131	125202	115644	121664	40640	41589	39353	41021	38551	37709	103918	105397	101227	98926	97950	96849
11.870556	99496	96738	87109	93687	106008	106054	93860	91054	106438	89774	87366	102328	107451	110427	120945	111930	103409	116416	80791	85528	113380	72360	71816	67882	70685	70694	79739	35476	35855	35427	34753	34271	34477	38786	39333	38016	40930	36364	36643	123562	117426	121809	40359	40940	39877	41340	38980	37417	105116	105038	101090	98770	97817	97538
11.883333	100093	95183	87639	92631	105330	106813	93257	90057	106862	88786	87652	101855	106458	110283	122064	111973	103042	116076	81069	85560	112883	73871	71214	68560	69902	70561	79318	35583	35667	34694	34698	33902	34183	38947	39261	38057	41200	36778	35925	123869	115386	120470	40271	40928	40016	41287	38569	37770	104803	106515	102032	98892	98798	97495
11.896111	99295	96084	87279	93913	106418	107163	94971	90070	107229	89945	87378	102687	107039	109879	121375	111128	104271	115633	81226	85111	113569	73306	72824	69010	70123	70206	79551	35529	36307	34880	35299	33920	35433	38091	39681	38652	40163	36726	36898	126091	116928	121376	40209	40939	40043	41824	38776	37609	106398	104702	101509	98899	98956	97946
11.908889	99494	96678	87312	94657	105525	106289	94761	89895	106280	89693	87969	102945	106202	110273	121066	112623	103801	116728	80041	85902	112976	72725	71237	68812	70327	69689	78924	35570	35516	35470	34189	34067	34533	38474	39867	38241	40820	36634	36939	125018	115754	121973	40948	41119	39669	41320	38283	37647	105280	104757	101790	98751	97141	97029
11.921667	100229	96484	87552	94480	105409	106311	94543	90239	107614	89733	87314	102035	106382	108751	120849	110720	102828	114987	81372	86444	113361	72517	72613	68829	69698	71078	79229	35696	36182	34624	34685	32651	34910	38123	39478	37698	39318	36666	36945	124343	116173	120838	40706	41422	39537	41428	38958	38136	105331	105488	101496	98063	98252	97972
11.934444	101084	96349	87125	93837	106240	107022	95563	90050	107129	89809	87066	102611	106288	109725	121520	111181	102569	116282	80415	85938	112382	73211	71216	68582	69932	70726	78385	35363	36541	35166	33909	33463	35096	38514	39754	38052	40951	36652	36443	125077	115493	121762	40978	41722	39725	41388	38432	37826	106087	104369	101851	98270	99508	97899
11.947222	100432	95863	89031	95004	105829	107085	94577	90710	107502	89619	88552	101750	108356	109189	120974	112123	104016	116260	81245	85659	113908	73093	72041	68477	70337	70786	79012	35497	36479	35527	33612	33751	34495	38154	38600	38471	39980	36257	36215	125345	115751	121755	40700	41165	39459	41532	39094	38207	106755	105423	101488	99223	98014	97468
11.960000	100703	96258	88064	93871	106407	106090	95285	90925	107539	89706	87498	103972	107537	109947	120949	111192	103891	116294	81066	85507	114579	73623	71737	69159	70129	70492	79911	35954	36405	35602	35102	33159	34492	38154	39726	37914	39808	37103	36972	123957	115931	122046	41134	40751	40458	40950	38485	37908	105193	105660	101974	98669	98810	96751
11.972778	99743	96737	87250	94988	106321	106732	94553	90003	106078	88853	88195	103165	108807	111799	121521	111009	104096	114987	80281	86027	113553	73019	70878	68142	71329	70594	79168	35440	36453	35108	34382	33470	34980	38413	38939	37875	40423	36649	37414	124691	117566	123882	40965	40784	40204	40901	39381	37958	104674	105183	102067	99028	98838	97435
11.985556	100617	96150	88687	93223	104696	106661	94686	90274	107078	90269	86669	101979	107508	109457	121130	111456	103277	115084	80786	85768	114463	73223	71572	69419	70085	70324	79438	35665	36030	35876	34532	32782	34701	37949	38879	38203	41177	36485	36613	125871	116762	121681	40895	41687	40201	41006	38831	38222	105652	105111	101185	99285	98903	97216
11.998333	99600	94826	88262	92657	104869	106045	94887	90651	108319	88616	88439	102447	107756	109619	121751	110461	104489	114555	80896	86260	113298	73091	71519	68914	69626	70621	79182	35321	36876	35690	34915	33533	34588	37906	39513	37818	40887	36243	36936	124678	117077	121639	40846	40347	40017	41146	39332	37570	105093	105510	101749	98704	97956	98079
12.011111	100381	96657	87374	93609	106423	107921	93282	90354	106837	89029	87438	102646	106339	110164	121203	111844	104627	115658	80410	85257	113559	72979	72170	68281	69776	70274	79694	35542	36180	35125	35022	34234	34077	37702	39841	38384	41506	36210	37976	125019	117906	120856	41148	41226	39745	40844	38819	37385	106495	106030	101890	98082	98560	97415
12.023889	100096	96087	86969	93905	105070	106867	94367	91165	107615	89593	88538	101727	106066	109914	121237	110921	104371	115905	81622	86305	115042	73443	71185	68534	70035	70594	79970	35183	36259	35067	34335	33705	34949	38375	39148	38435	40636	36386	36779	125729	117262	121913	41648	41010	39767	41596	39010	38200	105859	105148	101296	99448	99707	97198
12.036667	100055	96746	86597	93361	105322	107077	94033	91346	106852	91022	88044	102798	106408	110162	121022	112218	103893	116413	80955	85742	113417	72895	71611	68866	69809	71222	80208	35673	35708	34882	34771	33179	34528	38619	39121	38493	40605	36302	37135	125420	118396	121447	41339	40892	40168	41748	39333	37539	106225	106051	101332	99148	99230	96760
12.049444	101162	95887	87701	93409	106136	106723	95172	91211	106953	89358	87567	102742	106957	110072	121281	111506	103857	116209	80810	86092	112504	73461	71500	68141	70074	70048	80419	35525	36716	34907	34151	34301	35377	38195	39526	38059	39375	36340	36744	124482	117900	121447	40449	40690	40044	41063	39120	38237	106535	105124	101983	98797	98158	97001
12.062222	100519	95118	87777	94254	105852	106851	94251	91942	107629	89081	87634	101747	106963	110715	122063	110901	104074	116492	81063	87132	114419	72940	72125	68512	70347	70243	79282	35569	36330	35550	34272	33738	34554	37857	39101	37553	41024	36323	36781	124546	116427	121799	41118	41022	39595	41056	38854	37310	105350	106019	101066	98604	97627	97797
12.075000	100736	94565	88097	93135	106139	106998	94293	91932	107214	88984	88048	102541	107072	110217	121019	112187	104150	115765	81153	87207	114019	73181	72133	68795	70013	69323	79410	35288	35648	35002	34618	34329	34495	38334	39326	38323	40538	36599	37522	124409	116763	121694	41189	40665	40066	40769	38662	37583	105298	105149	101792	98258	98531	97450
12.087778	99783	95794	87821	92460	105758	107644	94850	90999	106999	90239	88711	102774	107161	110064	122402	111343	104031	117618	80692	85640	114097	72505	71279	69209	69171	70496	78572	35550	35821	35140	34188	33110	35136	37667	39456	38195	41134	36594	37129	125129	117760	122407	42015	40894	39477	41260	39024	38051	105973	105177	102544	99218	99694	98192
12.100556	100042	96709	87865	93079	104913	105800	94974	91274	108105	89990	89136	104166	107166	110170	123076	111466	105197	116452	80767	85829	114192	73204	72346	69412	70679	70024	79235	35282	35818	35218	34890	33749	34667	38135	39918	37553	40707	36390	37157	125032	117644	121058	41650	40969	40090	41651	38514	37644	104373	104243	102106	98315	98778	97793
12.113333	100112	96204	87131	93860	106077	107083	94919	91910	108103	89574	87063	103107	107631	110074	122489	110895	104263	114870	80082	85702	113928	73850	71989	69103	70285	70908	80128	35961	36035	34938	34685	34160	34092	38450	39979	38123	40529	36085	36415	125021	117258	122366	41086	41330	39738	41282	38722	37631	104592	105842	100478	99050	99751	97787
12.126111	99271	95127	87056	93429	106111	106262	94230	91669	106418	88837	87367	103540	107758	110576	123530	112452	103919	115220	81128	85212	113613	73318	71250	68873	69917	70988	80079	35657	35978	35550	34758	33737	35130	37999	39711	37546	41128	36584	36570	125226	116289	122366	40985	41277	39974	41270	38783	37227	105711	105669	101715	98644	100018	97826
12.138889	99631	96123	88093	92902	105923	106616	95269	90470	106856	89963	87628	102276	107810	110353	121085	111790	102982	115692	81155	85644	113524	72742	72780	69097	69965	70664	79306	35967	36157	35570	34690	33543	34424	38055	39055	38209	39878	36694	37300	125494	117542	121474	41651	41025	39461	41565	39579	37785	106529	105769	101650	99485	97966	98210
12.151667	100563	96081	87739	94251	106135	107275	95683	89082	107268	89495	88114	103810	107996	109389	121584	111550	104376	114428	81395	85557	114661	73642	72538	68921	70339	70341	79265	35243	36645	35028	35707	33814	34610	38307	39150	37910	40367	36427	37437	125551	117353	121427	40889	41050	39992	41490	39086	37429	105175	106378	101429	98537	98820	97733
12.164444	100324	95715	87737	94241	105787	107341	94307	90726	106870	89456	87636	103095	106245	109680	121940	112920	104521	115091	80372	85545	114444	73616	71983	68680	69681	70080	79850	35202	35739	34746	34066	33215	34896	38721	38906	37766	39754	35565	37698	125497	117405	122225	40710	41460	40121	40792	38946	37201	106409	104461	101777	98688	99730	97496
12.177222	99500	95936	87780	94805	104727	104847	94461	90924	108022	89316	87848	102863	106511	109979	120718	112003	104541	115271	80667	85682	113552	72399	71541	68778	70257	70998	79491	35145	36101	34319	34863	32807	34451	39077	39104	38398	41520	36871	37365	125016	115728	122860	40855	41919	39869	41255	38797	37591	105945	105884	102577	98979	99272	97909
12.190000	100860	96816	88169	93593	106672	107452	95270	90547	107786	90170	87826	102128	107732	111076	120322	111776	103539	116436	81148	85543	114649	73484	72327	69633	70012	69994	79814	35366	35951	34889	34403	33451	34413	38658	39061	37813	39326	36217	38069	125333	117195	120851	41405	40816	39076	40820	38129	37871	104424	105354	102147	98974	99267	96069
12.202778	100379	95399	87557	95239	106384	106055	94529	90956	107490	89844	88206	102983	106077	110053	121844	112861	103853	115430	80827	85504	113229	73317	71463	68262	70230	70465	78465	35207	36113	34339	35096	33851	35340	38139	39355	38182	41686	36349	37533	125362	116694	120926	41823	41405	41146	41581	38228	37995	106062	104732	100813	98784	99328	97895
12.215556	99584	95236	87813	93766	105601	107195	95345	90741	107467	89677	87595	102780	107460	110225	121853	111672	103031	115825	81079	84905	113704	73085	71423	69286	69819	70630	78104	36136	36401	34988	34761	33791	34521	37651	38993	37957	39564	35984	36428	125310	116283	122415	40962	40989	40171	40708	38840	37653	105094	106739	101595	98255	98476	98005
12.228333	100050	97138	87724	94991	105534	105868	94327	90706	107512	89639	86941	103176	106175	109187	121036	113250	103795	116813	81567	86021	113964	73438	72165	68625	69943	70553	79519	35375	36621	35764	35608	33466	34511	38216	38683	37514	40098	36471	36902	126196	118023	121965	41704	40664	39963	41837	38791	38243	105536	105462	102397	99539	99351	98068
12.241111	99898	95767	88032	94077	105160	106890	94239	90482	107476	89169	88262	102089	106308	109810	121832	112069	103768	114815	81007	85782	112050	73161	72250	69256	70395	70311	79806	34743	36734	35150	34939	33152	34691	38427	38972	37610	41942	36569	36792	125070	116149	122093	41532	41151	39563	40896	39099	38192	105797	105513	100179	98979	100009	98433
12.253889	99825	97506	87681	95307	106317	106802	96685	90658	108451	89831	86189	102701	106716	109465	122397	111619	104896	116164	80571	85911	114049	73655	72041	69102	69435	70735	80238	35581	35779	34995	35335	33323	34619	38261	39063	38346	40607	36467	37291	125456	118429	122591	41048	40641	39961	40634	38998	37132	105865	106441	102369	99942	99248	98141
12.266667	99933	95876	88117	94626	105234	106173	95072	89761	106941	88595	88085	102499	105472	109765	121710	111254	105450	116213	80440	86410	114433	73354	72662	68343	69599	69706	79274	35122	36536	35007	34470	33432	35335	38276	39196	37347	41645	36608	37298	126632	116171	121118	42016	41185	40663	41612	38939	37554	106010	106585	101046	99670	97851	96624
12.279444	99451	95534	89379	93732	105937	107533	95465	91118	106879	89541	87598	102910	108220	110554	121007	111998	104284	115897	80536	86405	112733	72923	71116	68878	70904	71071	79392	35587	35542	34754	34504	33401	35049	37823	40177	38196	41037	36237	37278	126534	117578	120982	41767	41357	39815	41214	39078	37926	105461	105161	101278	99470	98936	97927
12.292222	100805	96840	87926	93745	105960	108825	93962	90121	106817	89287	88517	102910	107080	111234	121513	112769	103679	115597	80597	87096	114001	73524	71570	68366	70283	69872	79725	35686	36068	34384	34509	33774	35028	38146	39415	37561	40954	36656	36590	124839	117162	121128	41481	41396	40465	40826	38986	37443	105170	105192	101565	98837	99497	97800
12.305000	100578	95919	88295	93835	105806	106777	95432	89632	106404	89514	88088	103914	106729	110513	120612	111867	104670	115268	80664	85386	113997	73959	71634	68753	70680	71126	78857	35279	36467	35026	35193	33770	35242	38463	40154	37897	40485	36658	37582	125976	117125	122211	40881	40424	39165	41905	38423	38135	106210	105567	101934	97426	98620	97347
12.317778	99521	96411	89235	93549	105322	106344	94326	90993	105775	89569	88473	104340	107067	109974	121079	111881	104494	115337	80476	85905	113358	73231	72162	69128	69992	70618	79651	35588	36263	35556	34434	33178	34978	38499	39308	38206	41489	37213	36123	124283	116444	123003	41190	40823	40167	41810	39029	38544	106196	106047	102083	99485	97812	97328
12.330556	100248	97059	87280	94516	105408	106376	94250	91147	108002	89107	88070	102055	107470	112172	122272	112779	104361	115067	81779	85757	114249	72776	71385	69481	69450	70887	79312	36032	36314	35489	34946	34094	35219	38512	39522	37475	41474	37062	37769	125389	116953	123505	41561	41104	39743	41396	39219	37881	106122	105148	101387	99497	98677	98155
12.343333	100948	96700	87558	94248	105846	107217	94521	92055	107787	89010	88313	103061	106875	110065	121293	111748	103779	116787	79808	86902	114409	73403	71558	68550	70517	71884	79365	35727	35832	35213	34871	33880	34506	38183	39811	37587	41911	36585	37040	125811	117330	122116	42163	41034	38941	41174	38544	37556	105652	106123	101649	99449	99434	98058
12.356111	99752	96853	88294	94901	106632	107163	94872	90459	107031	89452	88136	103765	108012	109772	122110	112681	105149	116466	81146	84821	114162	72851	71719	69439	70784	70970	79557	35244	36844	34676	34133	33502	34821	38583	39597	37713	40476	35697	37346	125527	117389	121567	41567	41449	39496	41111	37884	37282	105552	105257	101595	99302	99121	97538
12.368889	100465	95955	87204	94248	105790	107441	95169	91530	107386	89752	88633	103442	107644	110380	120668	110689	104993	115051	80114	86287	114029	73417	72238	68331	71482	70086	79712	34852	35873	35479	34357	33824	35178	38620	39534	38283	40692	38026	37395	126037	116094	121707	41507	40350	39907	41241	38938	37956	105001	105224	101303	98146	99344	97503
12.381667	100455	96558	88373	94222	105163	106785	96107	91232	107537	90551	88382	103440	107375	110166	122300	111440	104654	114374	81568	85319	114305	72553	71447	68744	70395	70804	79832	35507	35846	35155	34666	34076	34706	38143	38988	38440	39159	36668	37358	125903	116706	121142	41202	40876	39913	41204	38304	38012	105776	106280	101510	99021	98838	96646
12.394444	100470	96552	88423	94084	106029	107423	95026	90573	107321	89624	88148	103910	107572	111418	121189	111860	105033	115457	81422	85649	113950	74051	70662	69118	70705	70082	80514	35446	36892	35470	34353	33762	35068	38233	38685	38385	41373	36102	37554	125413	117823	122942	42004	41599	39781	40716	39207	37935	106439	106478	101816	99459	98783	97880
12.407222	98993	97556	87826	94738	106507	107002	95040	91057	108746	90154	87357	104106	108275	110778	122509	111288	104434	116658	81527	85160	113739	73557	72810	68122	70435	71179	78889	36149	36134	35325	34550	33173	35018	38732	39330	38348	39856	35779	37563	124457	116840	121691	41880	41464	39733	41109	38284	37686	105641	106643	102248	99583	98881	97741
12.420000	100654	97009	88863	94363	105130	107695	95297	90711	107349	89546	88242	102969	106991	109244	121010	112492	104376	117139	81691	85793	113661	73581	71511	68729	70699	70464	79685	35135	36422	35578	34825	33721	34864	38282	39845	37980	40498	36452	37071	126170	117192	121971	42022	40824	39540	41469	39321	37374	106769	105600	101257	99497	99938	97397
12.432778	99981	95058	88618	94571	106608	106801	94690	91922	106890	90084	86978	102869	107534	110040	121979	112408	104623	115182	81382	85356	114156	73986	70999	68931	70020	70794	79828	35405	35958	35688	34895	33923	34864	37788	39580	38106	40917	36864	36610	125498	117837	121457	41794	41078	40254	41327	39365	38161	105058	105747	101100	99717	98728	98427
