Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12
39.826389	10479	13453	148420	65685	63417	68180	118688	74388	99205	72749	17485	115067	15531	59285	77730	57944	70422	88896	92448	78302	86353	29941	10473	11375	57844	52853	80768	97491	92772	81939	134473	84213	22145	10309	11401	51405	71165	64932	84681	101423	87967	83260	92518	23543	10176	11087	65223	71223	71224	76063	90749	85907	98204	84527	18087
39.877778	10514	13586	144845	66165	62417	66603	117427	75687	96319	76982	16634	116542	15513	61580	75338	57648	69043	84577	90790	76877	84510	31028	10509	11486	55798	53449	81019	95848	89732	81184	131233	83979	22133	10244	11569	50695	70403	65274	83729	99059	87351	79868	93328	24233	10072	11209	65991	69822	70284	76533	90579	86473	97976	84518	17632
39.929167	10573	13514	143771	65079	61641	67889	117926	75681	98390	80557	18140	118545	15473	56368	74064	60108	71261	89474	95181	78563	90406	29838	10409	11762	55163	54566	81697	96188	88520	82422	141306	84408	21845	10432	11338	51480	71620	64484	88335	100232	87763	84188	95422	23600	10378	11197	67307	69039	69992	73132	92689	86650	97592	80996	17255
39.980556	10490	13784	150639	66181	62199	68149	117989	75369	97796	81417	17331	117407	15607	58883	71781	57408	72097	86871	91873	75681	88355	30454	10591	11351	58959	55946	80541	96970	93268	84669	131928	82942	21980	10315	11399	51472	70780	63060	86584	101809	87257	84270	96932	23479	10181	11093	67193	67712	70423	74346	91904	86111	97884	80437	18130
40.031944	10519	13526	151228	65331	60625	65120	117708	75299	101163	73556	18109	111916	15628	59785	74569	56210	72856	85262	90923	69069	85497	30351	10469	11411	56833	56931	82071	95872	92623	80517	140571	81650	21988	10149	10664	52176	69682	64359	87695	105296	87472	82317	94062	23844	10320	10973	67118	67818	71150	76072	91165	86068	98439	83995	18222
40.083333	10564	13514	150145	66921	62265	68316	115665	75071	100386	79274	18448	120212	15472	61343	76148	59247	74837	86143	89741	76395	90501	29919	10719	11459	58377	57091	82914	97787	92909	79572	136631	81656	22102	10427	11014	52653	69575	65349	85905	103632	85767	81292	93344	24062	10185	11188	66084	66694	69096	77058	91395	85667	97053	83462	18195
40.134722	10517	13580	149700	65287	62879	64812	117513	74681	97304	80066	17423	122380	15388	59451	67099	58223	73099	84964	90229	72929	89911	29748	10545	11548	57879	56893	80599	95625	92980	81460	143050	84884	22346	10278	11621	52688	71401	67043	85593	100283	88932	83626	96808	23732	10100	11070	65994	66542	68517	76783	90198	86074	96293	83784	18344
40.186111	10477	13669	150210	65515	61852	68890	117212	75819	99432	75580	17761	121760	15365	57854	76805	58947	74714	88452	89825	72481	89733	31222	10408	11531	60245	56717	79162	94174	93477	77737	135356	86001	22179	10187	11678	52667	72295	64339	84737	96996	86743	84331	96147	23892	10159	10998	66604	67882	68761	75840	90315	85888	96235	82536	17823
40.237500	10726	13668	149444	65191	60387	65553	118121	73985	96992	80811	18330	116414	15515	59569	64805	57949	72840	85082	91017	79053	87223	30776	10507	11681	62065	56961	81733	96239	96553	82231	147651	85496	21951	10318	10718	53119	74015	63919	86476	93690	87585	82580	95392	24188	10257	11157	67111	67427	70425	72190	90547	85245	98231	83360	18011
40.288889	10684	13357	145221	64956	60860	66318	117814	75803	100092	82550	18163	122655	15631	55618	63217	58870	73621	85368	92153	70955	88365	31168	10590	11624	63261	56905	81260	96241	94949	82285	141348	83144	22370	10422	10940	52941	74251	62258	86965	96250	86867	83328	93112	23054	10176	10969	67411	67142	72125	73724	90197	84573	97208	83067	17450
40.340278	10415	13398	140759	64580	59718	67321	115349	75799	102587	72991	18450	120517	15607	58070	65292	58551	74681	85823	91758	76312	85948	30591	10521	11432	63490	55532	80659	95632	93196	81189	145670	83399	22194	10315	11515	53421	73293	63944	82609	96815	87500	83183	95680	23878	10190	11003	67069	68985	72578	76702	90113	86082	96099	81989	18101
40.391667	10614	13561	142523	65105	58648	65799	115857	74203	99227	75777	18621	120855	15846	60240	64058	58610	66984	85412	89462	72506	86079	31292	10551	11498	60259	53094	80775	93916	91499	81658	136620	82528	22235	10146	11353	54197	71529	63537	81758	98187	88122	83570	96205	24357	10130	10931	68265	68707	72030	77698	91545	85332	94962	81389	17335
40.443056	10534	13477	139714	64435	57074	65902	116374	72795	96889	78808	17514	128239	15738	58059	78348	57951	72317	87406	92346	77999	90646	30380	10542	11498	60431	53060	80398	96109	92735	82336	145432	86420	22152	10371	11703	53958	72222	61075	84510	100227	86285	84315	94788	22815	10190	11108	67036	68753	69397	76583	90664	86533	96634	79933	18407
40.494444	10483	13582	140988	64484	56240	65658	117669	73543	97121	81794	17496	122699	15790	60173	65842	59460	69235	84630	88008	72501	88529	30574	10638	11266	63695	54904	80002	94024	91092	80275	135816	87385	21946	10453	11368	54559	72291	61099	85585	100170	88056	83384	94909	22987	10072	11392	67514	67638	69384	76054	90722	86050	98343	83501	17768
40.545833	10608	13400	141677	65426	55102	68059	115848	73354	95978	83044	18022	128436	16205	57709	65260	58881	70474	86961	89005	71933	84692	30276	10392	11345	62289	56922	79021	97014	91959	78723	144162	88187	22137	10410	11531	54839	72126	61825	84485	98382	87311	82253	94636	22779	10279	11028	67177	66254	69919	73416	89050	85748	96396	83495	17989
40.597222	10577	13679	144315	64423	56425	66048	116979	74348	98717	81495	16808	129227	16037	57181	62455	58159	68156	84936	93366	76123	86725	30120	10740	11517	64105	60377	80460	93595	96969	80234	140635	86719	22065	10180	11560	55289	71350	61122	84314	97715	88797	82658	95360	22499	10070	11147	65943	65861	71492	72157	89029	84794	93097	82060	17985
40.648611	10486	13432	147523	64732	53320	67213	116986	74258	100384	80404	16681	128469	16148	58758	63345	58328	70782	87076	91422	72677	83297	29609	10440	11489	63233	63769	79902	94551	98220	80706	140750	84946	21404	10271	11404	55658	72466	60704	84815	98817	86925	82073	94814	22487	10107	10882	65276	65546	71237	71212	89944	85365	93402	81377	17841
40.700000	10581	13236	150842	65179	54524	64098	117550	74408	96547	81674	17509	131626	15702	57221	75443	58501	70012	84625	89170	77570	88252	28964	10578	11272	62958	62323	81185	96979	101088	82592	140589	85679	22430	10332	10847	55336	71957	61663	85124	99516	86849	80809	95565	22819	10027	11108	65579	65776	70124	73804	89847	84600	96227	81408	18114
40.751389	10356	13579	151078	64498	54284	66181	117932	75532	98677	80565	18304	130019	15915	59824	67847	58401	70409	88725	92599	72506	90789	29460	10673	11268	63664	59707	80348	94325	99080	83074	140478	86677	22226	10169	11335	55073	70235	61549	83307	98877	88177	83293	97544	22592	10163	11150	66058	67772	71169	73983	90599	84902	99261	81289	18661
40.802778	10576	13407	153159	63578	55669	64703	117557	75916	98426	77633	18383	135095	16161	56920	71281	58913	70705	86992	91235	74197	85545	29094	10374	11492	62812	57735	80249	94542	97773	81292	138151	86611	22229	10232	10595	54953	71038	58348	82084	98824	86226	82008	98843	23209	10293	10988	66344	68312	69749	74613	91289	84281	98926	78433	18244
40.854167	10518	13347	149534	63712	54683	66111	116134	74777	98321	78858	17110	128588	15982	58904	74922	60486	71988	85939	91752	72042	93270	29068	10508	11352	63991	56544	81193	96329	95881	78309	140666	86782	22114	10178	10629	55654	69955	58411	83693	99769	88547	81108	97743	22969	10150	11190	66054	69593	69719	73852	90691	83305	96747	79603	18456
40.905556	10512	13386	150400	61933	55820	65398	115979	74928	100204	81148	17728	132072	15841	59392	74936	59113	70601	88034	91699	77589	90558	29576	10461	11081	63785	56509	79945	96527	96067	81001	139193	85601	22393	10105	10585	55888	70643	59947	82990	100323	86901	82301	96110	22640	10099	11147	65986	70532	71141	74664	88865	84103	95367	82655	17981
40.956944	10612	13586	150311	62320	56747	64268	118222	75306	101754	81910	18237	133336	16193	56059	73772	58830	73135	88739	90556	69869	89422	27967	10566	11245	62582	56668	79668	93117	97383	84429	141992	81714	22447	10294	11014	56372	70673	61736	83452	98749	87875	81045	94474	22473	10034	10922	65684	69637	69629	74574	89553	84780	95474	82386	17186
41.008333	10565	13411	147414	62560	57604	66417	117056	73621	98614	81613	18151	131541	16176	60742	74868	59545	75902	86546	89325	71028	88883	28659	10476	11145	63164	57482	79235	92977	98853	87381	137706	84676	22255	10204	11487	56161	69451	63091	88419	97758	87285	82612	95609	22551	10122	11138	66822	67740	69287	73646	89200	84632	97749	82832	17782
41.059722	10664	13468	141861	64546	57229	63754	117150	72586	94864	81282	18251	132184	16213	63051	68400	58890	73023	84251	92833	76804	83989	29598	10621	11125	62504	58862	77380	93988	100967	85286	141259	83624	22412	10320	10614	56672	69255	61106	90843	94919	84966	84382	96443	22817	10159	10879	67530	67090	70126	71781	89020	86645	97840	81488	18357
41.111111	10566	13449	144831	62393	58809	67977	116925	73854	99707	81261	18128	137994	16318	56544	73066	58616	72868	85273	88091	73452	89721	28731	10452	11233	61092	58975	77323	95873	100108	84514	135851	82803	22543	10266	10924	56830	68761	61443	88846	94447	88220	80586	95641	23068	10167	11054	68382	65755	69516	70783	89035	83779	96733	80754	17911
41.162500	10552	13535	139910	60945	60006	65966	116759	74582	98513	81543	17198	137150	16150	54479	65176	58742	72839	85036	88464	77102	86415	28658	10565	11078	61651	58363	78769	93907	97537	82946	140311	81395	22421	10305	10686	56859	68672	61627	90487	96123	87804	80369	92886	23093	10044	11051	68218	65678	70264	73288	89026	84097	95478	81347	17875
41.213889	10710	13541	147419	60022	61174	67620	118182	73240	101591	78105	18260	140010	16272	58096	65361	57505	72023	84283	91080	73235	85692	27581	10451	11151	61350	57554	78304	94245	97959	81640	141175	80316	22661	10265	11211	56673	70123	58811	88400	98986	87188	82256	93840	22087	10265	11130	68270	65260	70009	73517	89839	85190	97687	83579	18222
41.265278	10623	13465	154067	60911	60814	65007	118113	74612	99541	81312	18273	138290	16281	59583	64447	58111	71776	84198	88703	72916	89761	27970	10744	11144	60415	55932	80552	94575	95857	82594	137257	80209	22268	10255	10694	57467	70142	57281	85939	99637	86965	81774	94357	22988	10313	11096	67217	64421	68593	71853	91217	84889	98260	82679	17527
41.316667	10591	13444	157676	61001	61200	68022	117632	75784	97891	78561	17291	139534	16345	56055	59207	58275	71335	85888	88724	76450	88112	27527	10461	11254	60730	55145	78943	94059	97910	83498	133575	81795	22344	10285	10581	56801	70609	59329	80661	98521	87059	79866	94934	22343	10194	11281	66855	64837	68548	74043	88656	84235	97014	79875	17314
41.368056	10469	13687	155649	59608	61856	65314	116678	74484	99410	76104	17504	147692	16412	59289	62306	57303	72736	85497	90785	75064	84976	27947	10387	11082	59272	55384	78121	94821	95445	85260	135502	83155	22319	10374	10684	56634	70112	58091	85154	96430	87635	82879	93283	22461	10161	10942	66042	65346	70384	74674	85200	83963	97207	80362	17842
41.419444	10405	13617	154256	60266	61225	67629	116215	74345	98094	77487	17122	143394	16502	59058	71215	58327	72481	85259	90591	72323	87452	27344	10555	11406	56721	57323	80946	94054	97037	83454	143419	82811	22017	10337	10888	57582	69039	57859	88473	94844	87817	81935	94710	23332	10317	10943	66791	65854	70343	76691	82827	84909	97611	81933	18540
41.470833	10589	13509	149102	60660	62007	64861	114650	74717	100940	79869	16661	146392	16422	60975	66924	58063	73099	85314	89163	75854	87239	28109	10541	11166	58321	58922	82123	93968	97443	82460	136806	82094	22182	10096	11443	57968	67128	59135	90018	96282	86301	82156	99558	22436	10205	10917	67200	66847	69359	74878	84382	83695	96448	84444	17312
41.522222	10635	13460	143506	60202	61932	65981	114652	74906	99918	78133	17805	141412	16587	56403	67316	59617	73350	82372	90866	72501	90419	29118	10488	11180	59108	58921	80351	93842	98519	79016	138616	80955	22183	10209	10538	57625	65547	60341	84973	96178	86861	81114	99522	22931	10152	11048	67979	66191	69480	72932	88518	83038	96579	85683	18476
41.573611	10623	13533	143148	59577	62288	65223	115338	72630	99381	73232	17776	145888	16504	59672	60625	59749	74106	85679	92024	75590	84496	29928	10474	11267	59698	58063	79906	92216	99093	80697	136239	80343	22075	10036	11282	58153	65648	62302	82170	97429	86453	80714	96747	23032	10341	11190	68021	68611	68956	71268	89251	82464	94112	84133	18022
41.625000	10275	13594	145939	58985	61645	62440	117359	73377	102369	77655	17629	150513	16551	58904	60401	58397	68928	84962	90476	76351	87893	28507	10703	11323	60944	56657	77967	93287	97404	80058	136866	81112	22290	10369	11137	58176	65286	61200	86091	96902	85534	82685	96395	22267	10117	11009	68567	69169	68798	70326	88929	83848	96166	84322	17400
41.676389	10478	13661	155680	59303	62520	65609	116195	72131	100186	81482	17017	154260	16492	59903	62000	58235	73342	84038	89855	77458	86435	29964	10496	11381	59905	55406	78340	92714	95809	81732	142080	83352	22051	10196	10588	58671	65736	57652	88021	95842	86780	82629	95824	23053	10242	11100	69219	69319	71202	72452	89390	82568	97001	82546	18556
41.727778	10458	13680	160683	58714	61055	63599	116496	72471	97024	82255	17619	149425	16744	57417	64101	59847	72282	84165	92022	78139	90816	30162	10509	11320	62153	54220	77948	94409	94273	84382	140707	85498	22399	10247	10834	58621	65854	59085	87052	97314	86979	78949	95766	23651	10185	11020	69968	67286	72288	73912	90960	83887	96204	83268	17368
41.779167	10608	13635	159707	58887	60322	66682	114296	75085	99936	82017	18658	149346	16965	57209	67497	57488	72940	84952	88438	75211	84652	30534	10498	11292	62321	54426	79687	94865	95839	82333	135368	83697	21801	10443	10430	59076	67402	59031	86941	98342	87150	82150	92457	24001	10214	11074	69664	67990	71317	75817	89951	84895	96059	83656	17950
41.830556	10548	13699	153553	57896	60669	62951	116203	75300	100318	79570	17641	147875	16726	60216	68617	59936	71484	84588	87348	75644	83841	29591	10592	11402	62091	55157	80561	92704	95579	77639	142865	82502	21591	10286	10524	58925	67735	59457	86142	99307	87744	82265	94523	22427	10259	10998	69303	66956	70072	72161	90277	83242	95924	82754	17979
41.881944	10498	13536	142006	59341	60026	67241	116285	71988	98206	79873	17049	147487	16837	60042	63956	60931	71662	86877	88871	75984	84990	30345	10477	11345	63583	57670	81551	92634	98709	78368	139204	82274	21784	10161	11210	59807	70744	58225	87035	99924	86828	81587	97057	22341	10310	10878	69798	66353	68835	70386	89909	83260	95282	83432	17991
41.933333	10619	13688	141287	57030	59030	66122	114904	74328	101501	78867	18250	146341	16870	60463	77526	60422	71135	85372	91868	71666	85375	30149	10450	11209	64303	57124	81043	93545	98110	81323	140920	83069	21889	10343	10597	59652	69753	57951	87625	95966	86481	80658	95088	24184	10219	11363	69134	67747	69384	67168	89346	82986	96374	80166	18102
41.984722	10374	13443	145844	57025	58844	65849	115543	73805	100145	75877	17772	150111	17054	57467	69825	60110	71351	85924	92673	73673	87220	30698	10463	11352	63852	56352	82327	92259	100243	82200	140120	82593	22146	10259	10431	60606	69781	58778	86190	91965	86408	81575	91656	23385	10082	10908	67945	66848	70765	73633	87778	83664	98072	81224	18284
42.036111	10458	13656	155372	56603	57187	63590	115225	73861	100157	80043	17298	153248	17009	56436	68234	59506	70252	84935	93247	76775	85138	29275	10437	11379	63040	54996	80889	92167	97547	83952	143151	83466	21797	10283	10709	60395	68842	57349	86819	87702	85698	79966	90853	23095	10163	11131	68168	66288	70171	75915	88033	83025	95442	81528	17522
42.087500	10479	13547	163418	56903	57794	65261	114248	71702	96163	82298	17907	154083	16950	59191	73588	61506	73044	83746	89393	77560	90144	28551	10491	11586	63653	54371	81062	92844	95493	82756	139308	81440	21755	10364	11193	60333	69000	57617	86641	89812	86290	82574	90772	22693	10191	10979	67812	65627	68566	75486	88493	82113	95910	82214	18152
42.138889	10507	13622	161062	57026	56371	62194	113684	73188	100572	77183	18054	141475	17067	59707	70725	61117	69148	83495	88464	73568	85997	27886	10519	11263	62150	54360	79342	90531	94488	82308	144623	80245	21881	10335	10572	60721	68892	61582	83210	95101	86678	81291	92344	22575	10282	10896	68526	64397	67072	73307	89461	81805	98138	83611	17626
42.190278	10595	13513	154810	58205	55700	64467	112854	74311	98965	77220	17447	149960	17260	54431	71256	61488	71388	86136	90383	77033	85676	29202	10616	11096	63112	55367	78273	92041	96591	81547	138595	80787	22109	10279	10453	60918	69564	61942	81739	100858	87702	79875	92674	21756	10296	11059	69935	65320	67474	70894	90509	84555	100257	83811	17800
42.241667	10496	13462	141174	58816	55316	62862	113176	74061	99074	76591	17358	149171	17003	57614	73815	59557	73163	83794	88420	75817	88509	29871	10532	11238	63167	56541	78027	95418	96704	81238	141763	81783	21093	10314	11014	61317	70078	62570	83939	101917	86921	79695	88634	22283	10255	11061	70193	66245	67991	70762	91466	83410	99099	81454	17653
42.293056	10372	13728	137944	57093	56664	66354	112959	73206	100685	79547	17692	143346	17079	59704	70345	60630	73476	85124	92640	75026	86148	29836	10535	11375	63477	56898	78967	91756	99094	81350	139115	82504	21613	10223	10572	61477	69944	60318	87196	99556	86415	81987	88479	22251	10238	11064	70725	66657	69762	71380	90844	82540	96799	80877	17660
42.344444	10431	13682	149142	56928	57179	63780	113049	74314	98254	73045	17284	143830	17238	54755	66372	60861	74876	87093	90338	71393	83318	27546	10486	11192	63604	57253	78474	92822	101235	81691	141468	81027	21675	10368	11186	62132	70720	61064	87165	97554	85662	81088	91743	22591	10273	10891	70911	66222	70047	71279	89952	83255	96357	81299	17609
